text_id,text,date_est,business_hours
3122,"For a guy who couldn’t get approved for the Ambassador to the U.N. years ago, couldn’t get approved for anything since, “begged” me for a non Senate approved job, which I gave him despite many saying “Don’t do it, sir,” takes the job, mistakenly says “Libyan Model” on T.V., and..",2020-01-29T12:28:22Z,non-business hours
3123,"RT @thehill: #BREAKING: Overnight White House, Senate reach deal on $2 trillion stimulus package https://t.co/Ey1VPCFXT2 https://t.co/W84VA…",2020-03-25T10:55:45Z,non-business hours
3124,That is because they cover your favorite President relatively well. @CNN &amp; MSDNC are dying in the ratings! https://t.co/dhlZlbyg2N,2020-02-25T22:36:02Z,business hours
3125,Great book by @SenatorTimScott! https://t.co/9o31w3DhJr,2020-04-19T19:15:28Z,business hours
3126,"RT @realDonaldTrump: Why didn’t John Bolton complain about this “nonsense” a long time ago, when he was very publicly terminated. He said,…",2020-01-29T12:49:51Z,non-business hours
3127,"RT @realDonaldTrump: No matter how many witnesses you give the Democrats, no matter how much information is given, like the quickly produce…",2020-01-29T12:50:03Z,non-business hours
3128,RT @BreitbartNews: The corporate media isn't going to like this. https://t.co/khWTEU5cDg,2020-03-25T11:24:22Z,non-business hours
3129,"“On February 19th there was a Democratic Debate, in Las Vegas. Three words weren’t said: Virus, CoronaVirus, or COVID19. NEVER came up!” @BretBaier",2020-04-19T19:18:05Z,business hours
3130,RT @Scavino45: 🚨BREAKING NEWS🚨https://t.co/iQdScq4OLS,2020-03-25T11:15:56Z,non-business hours
3131,"RT @johnnydollar01: Fox News Dominates Basic Cable for 44 Consecutive Months, Crushes Cable News 218 Straight Months
FNC Finishes Month as…",2020-02-25T22:37:03Z,business hours
3132,Thank you to my boy! https://t.co/GAFe1AdZpt,2020-04-19T19:38:09Z,business hours
3133,"Remember Republicans, the Democrats already had 17 witnesses, we were given NONE! Witnesses are up to the House, not up to the Senate. Don’t let the Dems play you!",2020-01-29T12:56:17Z,non-business hours
3134,RT @LouDobbs: ⁦Real leadership: @realDonaldTrump⁩ says there's 'light at the end of the tunnel' as White House pitches $6T coronavirus stim…,2020-03-25T11:17:25Z,non-business hours
3135,"CDC and my Administration are doing a GREAT job of handling Coronavirus, including the very early closing of our borders to certain areas of the world. It was opposed by the Dems, “too soon”, but turned out to be the correct decision. No matter how well we do, however, the.....",2020-02-26T02:29:21Z,non-business hours
3136,"Mark Penn, Harris Poll: “It’s time to end the Impeachment Trial.” @foxandfriends  Just another political Hoax by the Dems!",2020-01-29T13:20:16Z,non-business hours
3137,"RT @BreitbartNews: ""This crisis has underscored just how critical it is to have strong borders and a robust manufacturing sector."" https://…",2020-03-25T11:20:53Z,non-business hours
3138,52% in the new Rasmussen Poll. 95% Approval Rating in the Republican Party. Thank you!,2020-02-26T02:34:31Z,non-business hours
3139,White House News Conference at 5:45. Thank you!,2020-04-19T20:13:28Z,business hours
3140,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/RtYrCYTQyI,2020-04-19T22:25:08Z,business hours
3141,"On the Iraq War Resolution being voted on tomorrow in the House of Represenatives, we are down to 5000 soldiers, and going down, and I want everyone, Republican and Democrat, to vote their HEART!",2020-01-29T15:33:00Z,business hours
3142,RT @BreitbartNews: The Establishment Media's Trump Derangement Syndrome hits a new low. https://t.co/lZYxxvprqX,2020-03-25T11:22:17Z,non-business hours
3143,"....Democrats talking point is that we are doing badly. If the virus disappeared tomorrow, they would say we did a really poor, and even incompetent, job. Not fair, but it is what it is. So far, by the way, we have not had one death. Let’s keep it that way!",2020-02-26T02:29:24Z,non-business hours
3144,RT @BreitbartNews: “We should never be reliant on a foreign country for the means of our own survival.” https://t.co/1LEJwvNK3X,2020-03-25T11:22:43Z,non-business hours
3145,"RT @WhiteHouse: THANK YOU, India! 🇺🇸🇮🇳 https://t.co/IkGtp0zpyj",2020-02-26T03:14:18Z,non-business hours
3146,"There is much talk that certain Democrats are going to be voting with Republicans on the Impeachment Hoax, so that the Senate can get back to the business of taking care of the American people. Sorry, but Cryin’ Chuck Schumer will never let that happen!",2020-01-29T15:39:04Z,business hours
3147,"BRILLIANT, A MUST WATCH! @RepDanCrenshaw https://t.co/W6pGsJQ2ua",2020-04-20T01:30:12Z,non-business hours
3148,https://t.co/cU6gIdMgGi,2020-04-20T11:57:40Z,non-business hours
3149,RT @BreitbartNews: Snowflakes are scampering to their crying circles and clutching their emotional support puppies over this. https://t.co/…,2020-03-25T11:23:56Z,non-business hours
3150,RT @LouDobbs: Protecting Liberty: @Jim_Jordan says we have the opportunity to make fundamental changes and defend basic freedoms by holding…,2020-02-26T06:45:10Z,non-business hours
3151,“The best evidence is the Transcript itself.”  Brad Blakeman  @FoxNews,2020-01-29T15:47:28Z,business hours
3152,"Congratulations to all of my many friends at The Villages in Florida on having done so well, and with such great spirit, during these rather unusual times. So proud of everyone! Mark Morse &amp; Gary Lester have really stepped up to the plate. Hope to see everyone soon.",2020-04-20T13:58:46Z,business hours
3153,"This is really great news! I am so happy I can barely speak. He may have been a terrible presidential candidate and an even worse U.S. Senator, but he is a RINO, and I like him a lot! https://t.co/42zpWW9vzy",2020-03-25T11:36:48Z,non-business hours
3154,RT @LouDobbs: Constraining the Pandemic: @SecAzar praises @POTUS’ historically aggressive efforts to control the coronavirus in the U.S. #A…,2020-02-26T06:46:17Z,non-business hours
3155,They will never be satisfied! https://t.co/MXHFQXWC80,2020-01-29T15:49:25Z,business hours
3156,RT @GreggJarrett: Can We Trust China to Ban Wet Markets? https://t.co/qS5eCF3d0V,2020-03-25T11:45:05Z,non-business hours
3157,An absolute disgrace! https://t.co/xwmsyitlMh,2020-02-26T06:47:58Z,non-business hours
3158,RT @SenThomTillis: The only thing we’ve seen from the #impeachment trial is a political exercise by Chuck and Nancy to prevent us from cont…,2020-01-29T02:05:40Z,non-business hours
3159,RT @realDonaldTrump: https://t.co/cU6gIdMgGi,2020-04-20T14:00:09Z,business hours
3160,RT @WhiteHouse: LIVE: President @realDonaldTrump signs USMCA! https://t.co/IrVfdzcgzp,2020-01-29T17:09:32Z,business hours
3161,RT @GreggJarrett: Mainstream Media Got Caught Changing Headline to Favor Dems…TWICE https://t.co/7qQECqdhnL,2020-03-25T11:44:52Z,non-business hours
3162,"RT @GreggJarrett: Why did NPR only pick the low end to “fact check” Trump, while ignoring the high end?  The Washington Post split the diff…",2020-03-25T11:44:43Z,non-business hours
3163,RT @LouDobbs: #LDTPoll Should Congress refuse to re-authorize the FISA courts until the American people can be assured we will never see a…,2020-02-26T06:49:58Z,non-business hours
3164,RT @LouDobbs: Controlling the Pandemic: Dr. Anthony Fauci says travel restrictions from China puts America a step ahead of Coronavirus outb…,2020-02-26T06:49:26Z,non-business hours
3165,Russia wants him to win! https://t.co/bNUeIsqmQX,2020-02-26T06:49:12Z,non-business hours
3166,RT @Scavino45: https://t.co/f25sMVpQaV,2020-04-20T14:02:03Z,business hours
3167,RT @DanScavino: “Every person who leaves the hospital is a win and celebrated by our staff. We play ‘Here Comes the Sun’ over the loudspeak…,2020-04-20T14:01:55Z,business hours
3168,"Received a very nice call from @GovTimWalz of Minnesota. We are working closely on getting him all he needs, and fast. Good things happening!",2020-04-20T14:32:12Z,business hours
3169,USMCA is a massive win for American manufacturers and auto workers! https://t.co/eOgFm31cAo,2020-01-29T18:36:26Z,business hours
3170,RT @GreggJarrett: Trump: Auto Manufacturers Given OK to Produce Much Needed Ventilators https://t.co/JedIlT1as9,2020-03-25T11:47:37Z,non-business hours
3171,"Gee, that’s too bad. Such a fine guy. Presidential aspirations you know! https://t.co/MgOWgAzMxs",2020-03-25T11:47:26Z,non-business hours
3172,RT @JennaEllisEsq: Clear winner of the #DemDebate is @realDonaldTrump!! 🇺🇸🇺🇸🇺🇸,2020-02-26T06:50:35Z,non-business hours
3173,"RT @kayleighmcenany: “We are a qualified opportunity fund thanks to President @realDonaldTrump.”

“We need 4 more years because we need the…",2020-02-26T06:52:58Z,non-business hours
3174,Thank you! https://t.co/5DNbnbEtyy,2020-02-26T06:52:41Z,non-business hours
3175,"USMCA is a cutting edge state of the art agreement that protects, defends and serves the great people of our Country. Promises Made, Promises Kept! https://t.co/PuiG1JPTTI",2020-01-29T18:38:39Z,business hours
3176,"... “Testing, Testing, Testing,” again playing a very dangerous political game. States, not the Federal Government, should be doing the Testing - But we will work with the Governors and get it done. This is easy compared to the fast production of thousands of complex Ventilators!",2020-04-20T15:37:22Z,business hours
3177,RT @GreggJarrett: ‘Ya gotta admire the hypocrisy (and stupidity) of Adam Schiff. It’s okay for him to assert a government privilege. But wh…,2020-03-25T11:48:47Z,non-business hours
3178,"RT @NextRevFNC: .@KayleighMcEnany: 27% of people who registered to attend Trump rally in Las Vegas, NV were Black and Latino, and 32% didn'…",2020-02-26T06:54:29Z,non-business hours
3179,RT @kayleighmcenany: “I’m with a veterans’ group that meets every 2nd Thursday at IHOP &amp; there’s at least 30 veterans there — most of them…,2020-02-26T06:54:17Z,non-business hours
3180,"RT @NextRevFNC: .@KayleighMcEnany: ""You can't beat President Trump who's breaking records  in polling, breaking records in economic satisfa…",2020-02-26T06:54:12Z,non-business hours
3181,"Last month all you heard from the Radical Left, Do Nothing Democrats was, “Ventilators, Ventilators, Ventilators.” They screamed it loud &amp; clear, &amp; thought they had us cold, even though it was the State’s task. But everyone got their V’s, with many to spare. Now they scream....",2020-04-20T15:37:22Z,business hours
3182,"Thanks to our pro-worker, pro-American economic policies, unemployment is at the lowest level in more than 50 years. We have created over 7 MILLION new JOBS. More Americans are working today than EVER before. We have the hottest ECONOMY on earth! https://t.co/TRGKRF7xgQ",2020-01-29T19:21:50Z,business hours
3183,RT @LouDobbs: Gallup poll shows strong 60% approval of President @realDonaldTrump's handling of Virus Crisis:   Overall Job Approval Rating…,2020-03-25T11:49:30Z,non-business hours
3184,"RT @marklevinshow: Jackson is hyper-political and undermining judicial integrity
https://t.co/NF3OjLuTX0",2020-02-26T06:57:43Z,non-business hours
3185,"For the first time in American History, we have replaced a disastrous Trade Deal that REWARDED outsourcing with a truly FAIR and RECIPROCAL Trade Deal that will keep jobs, wealth and growth right here in AMERICA! https://t.co/bDe8IV9DyD",2020-01-29T19:24:38Z,business hours
3186,"“U.S. acted on the Coronavirus very, very quickly.” Gordon Chang  @IngrahamAngle",2020-02-26T07:19:49Z,non-business hours
3187,RT @GreggJarrett: There’s a lot of mud on Robert Mueller’s face these days.  His mug is caked with it. https://t.co/wuV49lteTb,2020-03-25T11:48:11Z,non-business hours
3188,"RT @WhiteHouse: Congress must IMMEDIATELY increase funding for the Paycheck Protection Program.

A simple 1 page bill will get the job done…",2020-04-18T16:22:53Z,business hours
3189,"RT @marklevinshow: Obama appointed Judge Jackson has gone rogue
https://t.co/KKwMHSAZyS",2020-02-26T06:58:26Z,non-business hours
3190,"RT @marklevinshow: MSNBC falling in line behind Sanders
https://t.co/vmOVUFfZht",2020-02-26T06:58:15Z,non-business hours
3191,"RT @DanScavino: #WashYourHands #SlowTheSpread
#COVIDー19🌐https://t.co/dtE12cgFxs https://t.co/nXLoa9kmNY",2020-03-25T12:15:30Z,non-business hours
3192,I will be having a White House Press Conference today at 5:30 P.M. Thank you!,2020-04-20T20:19:36Z,business hours
3193,https://t.co/aX5WIX8B0O,2020-01-29T19:41:50Z,business hours
3194,RT @DailyCaller: Joe Biden Claims A Whopping 150 Million People Have Been Killed By Guns Since 2007 https://t.co/7WXZSS0lC9,2020-02-26T07:02:34Z,non-business hours
3195,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/4Wx0XDkiAK,2020-04-20T23:28:45Z,business hours
3196,GAME OVER! https://t.co/yvMa6bPqfy,2020-01-29T23:00:42Z,business hours
3197,The Democrat’s Best &amp; Finest! https://t.co/xAmbP1Nnm0,2020-03-25T12:14:57Z,non-business hours
3198,"RT @TocRadio: in case you were wondering, YES, Trump apparently was watching the #DemDebate on his flight back to Washington, DC from India…",2020-02-26T07:04:14Z,non-business hours
3199,"Just reported that the United States has done far more “testing” than any other nation, by far! In fact, over an eight day span, the United States now does more testing than what South Korea (which has been a very successful tester) does over an eight week span. Great job!",2020-03-25T14:44:17Z,business hours
3200,RT @realDonaldTrump: https://t.co/cU6gIdMgGi,2020-04-21T00:25:50Z,business hours
3201,"With Votes in the House tomorrow, Democrats want to make it harder for Presidents to defend America, and stand up to, as an example, Iran. Protect our GREAT COUNTRY!",2020-01-29T23:59:24Z,business hours
3202,Nancy Pelosi wants Congress to take away authority Presidents use to stand up to other countries and defend AMERICANS. Stand with your Commander in Chiefs!,2020-01-29T23:59:53Z,business hours
3203,RT @DailyCaller: Can The Right Build On Trump’s Social Media Success? One Nonprofit Is Betting On It https://t.co/rGa0LfQyxb,2020-02-26T07:03:52Z,non-business hours
3204,"Tom Tiffany (@TomTiffanyWI) is a Great Advocate for the incredible people of Wisconsin (WI07). We need Tom in Congress to help us Make America Great Again! He will Fight for Small Business, supports our Incredible Farmers, Loves our Military and our Vets....",2020-04-21T01:57:09Z,non-business hours
3205,"....He is Strong on Crime, the Border, and Second Amendment. Tom has deep roots in Wisconsin, is a big Tax Cutter, and will help me DRAIN THE SWAMP! Tom has my Complete and Total Endorsement. Vote for Tom Tiffany! https://t.co/5OqIca08Rr",2020-04-21T01:57:10Z,non-business hours
3206,"The four hospitals that we (FEMA) are building in NYC at the Javits Convention Center are moving along very well, ahead of schedule. Many additional ventilators also delivered. Good conversation with Governor Cuomo!",2020-03-25T14:49:56Z,business hours
3207,RT @kayleighmcenany: You are the best @TimMurtaugh — a talented communications director &amp; great leader of our team!,2020-02-26T06:53:27Z,non-business hours
3208,"Just received a briefing on the Coronavirus in China from all of our GREAT agencies, who are also working closely with China. We will continue to monitor the ongoing developments. We have the best experts anywhere in the world, and they are on top of it 24/7! https://t.co/rrtF1Stk78",2020-01-30T00:06:52Z,business hours
3209,"Congratulations to Prime Minister Abe of Japan, and the IOC, on their very wise decision to present the Olympics in 2021. It will be a great success, and I look forward to being there!",2020-03-25T14:54:47Z,business hours
3210,".@MikeGarcia2020 will be a tremendous fighter for the U.S. and the State of California. An Annapolis graduate, he served our Country as a highly decorated Navy Fighter Pilot and will be a great Congressman (#CA25). Loves our Military, and Vets...",2020-04-21T02:02:12Z,non-business hours
3211,"...He is Strong on Crime, the Border, and Second Amendment. Mike has my Complete and Total Endorsement! Turn your Ballots in now and track them, watching for dishonesty. Report to Law Enforcement. https://t.co/MEnGMv3wTT",2020-04-21T02:02:12Z,non-business hours
3212,RT @CDCgov: There is currently no reported community spread of #COVID19 in the US. People should follow everyday measures to prevent the sp…,2020-02-26T07:24:59Z,non-business hours
3213,"....I have been packed all day with meetings, I have no time for stupidity. We’re working around the clock to KEEP AMERICA SAFE!",2020-03-25T21:41:27Z,business hours
3214,"I hear that Fake News CNN just reported that I am isolated in the White House, wondering out loud, “when will life return to normal?” Does anybody really believe that? There was no leak, they made it up – they are CORRUPT &amp; FAKE NEWS....",2020-03-25T21:41:26Z,business hours
3215,"RT @TrumpWarRoom: General Motors's first ventilators arrived Friday at hospitals, just 1 month after conversations about the possibility of…",2020-04-21T03:15:12Z,non-business hours
3216,RT @realDonaldTrump: https://t.co/66006PDuKf,2020-01-30T12:04:27Z,non-business hours
3217,"Just landed. India was great, trip very successful. Heading to the White House. Meetings and calls scheduled today. @CDCgov, @SecAzar and all doing a great job with respect to Coronavirus! Briefing this afternoon.",2020-02-26T11:39:45Z,non-business hours
3218,“Schiff blasted for not focusing on California homeless.” @foxandfriends  His District is in terrible shape. He is a corrupt pol who only dreams of the Impeachment Hoax. In my opinion he is mentally deranged!,2020-01-30T15:39:43Z,business hours
3219,https://t.co/U6l7jrRQMW,2020-03-25T23:28:33Z,business hours
3220,Great Alan. They are Fake News! https://t.co/n7zUY7mzIQ,2020-04-21T03:18:19Z,non-business hours
3221,"I will be having a News Conference at the White House, on this subject, today at 6:00 P.M. CDC representatives, and others, will be there. Thank you!",2020-02-26T13:03:27Z,non-business hours
3222,"Low Ratings Fake News MSDNC (Comcast) &amp; @CNN are doing everything possible to make the Caronavirus look as bad as possible, including panicking markets, if possible. Likewise their incompetent Do Nothing Democrat comrades are all talk, no action. USA in great shape! @CDCgov.....",2020-02-26T13:03:21Z,non-business hours
3223,RT @realDonaldTrump: https://t.co/66006PDuKf,2020-01-30T17:15:53Z,business hours
3224,RT @GreggJarrett: Clinton-Funded Russian Disinformation Drove The Witch Hunt Against Trump https://t.co/k3IHbaWWWr,2020-04-21T03:19:20Z,non-business hours
3225,96-0 in the United States Senate. Congratulations AMERICA!,2020-03-26T04:48:58Z,non-business hours
3226,RT @GreggJarrett: More Russia Spygate Indictments Coming ‘This Week’ https://t.co/fRg3HRjdBN,2020-04-21T03:19:08Z,non-business hours
3227,"....during a debate). Pocahontas was mean, &amp; undisciplined, mostly aiming at Crazy Bernie and Mini Mike. They don’t know how to handle her, but I know she is a “chocker”. Steyer was a disaster who, along with Mini, are setting records in $’s per vote. Just give me an opponent!",2020-02-26T13:24:23Z,non-business hours
3228,"Crazy, chaotic Democrat Debate last night. Fake News said Biden did well, even though he said half of our population was shot to death. Would be OVER for most. Mini Mike was weak and unsteady, but helped greatly by his many commercials (which are not supposed to be allowed....",2020-02-26T13:24:17Z,non-business hours
3229,RT @GreggJarrett: Schumer’s Pathetic Attempt to Chastise Trump Backfires https://t.co/zInB8dLRMK,2020-04-21T03:20:18Z,non-business hours
3230,RT @GreggJarrett: Footnotes from IG Report Soon To Be Declassified; Show FBI Gave ‘False Picture’ in Briefing Materials to Congress https:/…,2020-04-21T03:19:45Z,non-business hours
3231,RT @GreggJarrett: New Evidence Confirms That The Russia Probe Against @realDonaldTrump Was A “Witch Hunt” https://t.co/qpCn9pVDtE,2020-04-21T03:19:29Z,non-business hours
3232,"I will be doing a News Conference live from the @WhiteHouse at 5:00 P.M. (Eastern) to discuss the mtg of the G20 Leaders that took place this morning at 7:55 A.M. by World Teleconference. Also, my 12:00 P.M. Teleconference call w/50 Governors, plus Territories, will be discussed.",2020-03-26T15:36:38Z,business hours
3233,"RT @IvankaTrump: 🇺🇸 New Gallup Poll 🇺🇸 Double-digit improvements in how Americans view the nation’s economy, security from terrorism, milit…",2020-01-30T19:00:22Z,business hours
3234,"Big Story, Big Win - Except in the Fake News, which won’t cover it! https://t.co/reWPi2hc4v",2020-02-26T13:35:32Z,non-business hours
3235,RT @GreggJarrett: Does Google have Hillary Clinton’s Bleach Bit Emails? https://t.co/Kv3a6Zfx3V,2020-04-21T03:20:27Z,non-business hours
3236,https://t.co/OWYuHqbgAj,2020-01-30T20:02:06Z,business hours
3237,https://t.co/alTg16dgM5,2020-01-30T20:01:57Z,business hours
3238,"Great photos from a SOUTHERN BORDER WALL Briefing with Secretary of Defense, Mark @EsperDoD! https://t.co/rpGHpdoIa6",2020-01-30T20:01:53Z,business hours
3239,https://t.co/Kf24nTnc7E,2020-01-30T20:02:12Z,business hours
3240,"RT @MLB: Even though we’re apart, we can come together. #OpeningDayAtHome https://t.co/1x9VCifRje",2020-03-26T20:50:30Z,business hours
3241,“Every poll you look at shows that Black support for President Trump is growing.” @RealCandaceO @MariaBartiromo,2020-02-26T13:41:24Z,non-business hours
3242,RT @GreggJarrett: https://t.co/whAEZype9u,2020-04-21T03:22:18Z,non-business hours
3243,https://t.co/XWKEY5MIXL,2020-01-30T20:02:02Z,business hours
3244,Will be going out in 10 minutes for the press conference.,2020-03-26T20:57:15Z,business hours
3245,Big Rally in the Great State of South Carolina on Friday. See you there!,2020-02-26T13:51:13Z,non-business hours
3246,"Congressman @MichaelCBurgess has done a Great job representing the people of Texas. He continues to protect your very important Second Amendment. Mike is Strong on Crime and the Border, he Loves our Great Vets and Military. Mike has my Complete and Total Endorsement!",2020-01-30T20:11:30Z,business hours
3247,"Congressman Brian @Babin4Congress of Texas has been a strong supporter of our #MAGA Agenda. He is strong on the Second Amendment and Securing our Border, he Loves our Great Vets and Military. Brian has my Complete and Total Endorsement!",2020-01-30T20:10:22Z,business hours
3248,"RT @WhiteHouse: ""At a time when millions of American workers and families are struggling with the financial consequences of the virus, it's…",2020-04-21T04:19:13Z,non-business hours
3249,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/Z8tK225cN6,2020-03-26T21:27:44Z,business hours
3250,RT @tonykatz: Check out the press conference on @93wibc at 6pmET,2020-02-26T16:07:42Z,business hours
3251,RT @senatemajldr: It’s been four days since the Paycheck Protection Program ran dry. Republicans have been trying to fund this job-saving p…,2020-04-21T04:20:03Z,non-business hours
3252,Happy birthday today to two of the very best in Congress—@RepMikeJohnson (age 48) and @RepLeeZeldin (age 40—big one!). Two Great American Patriots!!,2020-01-30T20:13:03Z,business hours
3253,"RT @WhiteHouse: Thank you to the American People for continuing to practice social distancing. 

By staying home, you are saving lives. htt…",2020-03-26T23:01:08Z,business hours
3254,"Piers, I like you too! https://t.co/pUe09YlrY0",2020-02-26T16:15:57Z,business hours
3255,Our great Oil &amp; Gas industry is under under seige after having one of the best years in recorded history. It will get better than ever as soon as our Country starts up again. Vital that it does for our National Security!,2020-03-26T23:06:28Z,business hours
3256,RT @JimInhofe: Our farmers and ranchers are instrumental to Oklahoma’s economy and they’ve been hit hard by #COVID19. This funding will bri…,2020-04-21T04:20:51Z,non-business hours
3257,"Just landed in Michigan. Car companies, and many others, are building and expanding here. Great to see!",2020-01-30T20:34:18Z,business hours
3258,"Eric, I can live with that! https://t.co/TtNdK9pg06",2020-02-26T16:17:52Z,business hours
3259,"RT @realDonaldTrump: In light of the attack from the Invisible Enemy, as well as the need to protect the jobs of our GREAT American Citizen…",2020-04-21T04:32:04Z,non-business hours
3260,"RT @realDonaldTrump: .@MikeGarcia2020 will be a tremendous fighter for the U.S. and the State of California. An Annapolis graduate, he serv…",2020-04-21T04:31:56Z,non-business hours
3261,"RT @realDonaldTrump: ...He is Strong on Crime, the Border, and Second Amendment. Mike has my Complete and Total Endorsement! Turn your Ball…",2020-04-21T04:31:52Z,non-business hours
3262,"BIGGEST TRADE DEAL EVER MADE, the USMCA, was signed yesterday and the Fake News Media barely mentioned it. They never thought it could be done. They have zero credibility!",2020-01-30T20:37:01Z,business hours
3263,The world is at war with a hidden enemy. WE WILL WIN! https://t.co/QLceNWcL6Z,2020-03-26T23:50:02Z,business hours
3264,My two great friends. Proud of you both! https://t.co/Fo2CLjc9YZ,2020-02-26T16:20:43Z,business hours
3265,"RT @realDonaldTrump: ....He is Strong on Crime, the Border, and Second Amendment. Tom has deep roots in Wisconsin, is a big Tax Cutter, and…",2020-04-21T04:31:37Z,non-business hours
3266,RT @WhiteHouse: LIVE: President @realDonaldTrump delivers remarks at a USMCA celebration! https://t.co/Db0GPJcPvB,2020-01-30T21:56:34Z,business hours
3267,Will be interviewed on @seanhannity at 9:10 P.M. @FoxNews,2020-03-27T01:05:59Z,non-business hours
3268,"RT @GOPChairwoman: People are tired of Democrats ripping up @realDonaldTrump’s SOTU, yelling at each other over who is more of a shill for…",2020-02-26T16:34:26Z,business hours
3269,RT @realDonaldTrump: Tom Tiffany (@TomTiffanyWI) is a Great Advocate for the incredible people of Wisconsin (WI07). We need Tom in Congress…,2020-04-21T04:31:43Z,non-business hours
3270,Just finished a very good conversation with President Xi of China. Discussed in great detail the CoronaVirus that is ravaging large parts of our Planet. China has been through much &amp; has developed a strong understanding of the Virus. We are working closely together. Much respect!,2020-03-27T05:19:02Z,non-business hours
3271,"Leaving Michigan now, great visit, heading for Iowa. Big Rally!",2020-01-30T21:58:38Z,business hours
3272,"RT @GOPChairwoman: Democrats in Congress have obstructed @realDonaldTrump at every turn, but he is delivering on his promise to build the w…",2020-02-26T16:35:08Z,business hours
3273,"Watched the first 5 minutes of poorly rated Morning Psycho on MSDNC just to see if he is as “nuts” as people are saying. He’s worse. Such hatred and contempt! I used to do his show all the time before the 2016 election, then cut him off. Wasn’t worth the effort, his mind is shot!",2020-04-21T10:19:15Z,non-business hours
3274,"...&amp; costly. Workers &amp; small businesses need money now in order to survive. Virus wasn’t their fault. It is “HELL” dealing with the Dems, had to give up some stupid things in order to get the “big picture” done. 90% GREAT! WIN BACK HOUSE, but throw Massie out of Republican Party!",2020-03-27T13:44:50Z,business hours
3275,"Working closely with China and others on Coronavirus outbreak. Only 5 people in U.S., all in good recovery.",2020-01-30T22:04:35Z,business hours
3276,"RT @realDonaldTrump: Crazy, chaotic Democrat Debate last night. Fake News said Biden did well, even though he said half of our population w…",2020-02-26T18:55:36Z,business hours
3277,"RT @realDonaldTrump: ....during a debate). Pocahontas was mean, &amp; undisciplined, mostly aiming at Crazy Bernie and Mini Mike. They don’t kn…",2020-02-26T18:55:32Z,business hours
3278,"RT @realDonaldTrump: I will be having a News Conference at the White House, on this subject, today at 6:00 P.M. CDC representatives, and ot…",2020-02-26T18:55:22Z,business hours
3279,"It is amazing that I became President of the United States with such a totally corrupt and dishonest Lamestream Media going after me all day, and all night. Either I’m really good, far better than the Fake News wants to admit, or they don’t have nearly the power as once thought!",2020-04-21T10:40:33Z,non-business hours
3280,"Looks like a third rate Grandstander named @RepThomasMassie, a Congressman from, unfortunately, a truly GREAT State, Kentucky, wants to vote against the new Save Our Workers Bill in Congress. He just wants the publicity. He can’t stop it, only delay, which is both dangerous......",2020-03-27T13:44:49Z,business hours
3281,"RT @EliseStefanik: Once again Adam Schiff makes up dialogue of the President of the United States on the floor of the Senate.

Just like Sc…",2020-01-30T22:09:06Z,business hours
3282,"RT @realDonaldTrump: Big Story, Big Win - Except in the Fake News, which won’t cover it!",2020-02-26T18:54:49Z,business hours
3283,"I’ve had great “ratings” my whole life, there’s nothing unusual about that for me. The White House News Conference ratings are “through the roof”(Monday Night Football, Bachelor Finale , @nytimes) but I don’t care about that. I care about going around the Fake News to the PEOPLE!",2020-04-21T10:57:36Z,non-business hours
3284,"Great poll in Iowa, where I just landed for a Big Rally! #KAG2020🇺🇸 https://t.co/4YCo01XYCn",2020-01-31T00:19:23Z,business hours
3285,"By empowering the Radical Left Democrats, do nothing Kentucky politician @RepThomasMassie is making their War on the 2nd Amendment more and more difficult to win (But don’t worry, we will win anyway!). He is a disaster for America, and for the Great State of Kentucky!",2020-03-27T14:13:05Z,business hours
3286,"RT @RepMarkMeadows: How about this:

If the Senate discusses calling witnesses, and Adam Schiff continues demanding we block questions and…",2020-01-30T22:10:03Z,business hours
3287,RT @RepAndyBiggsAZ: Democrats didn't accept the results of the 2016 election; that's why they've been pushing to impeach and remove Preside…,2020-01-30T22:10:45Z,business hours
3288,"RT @RepMarkMeadows: 128 days. 17 Democrat witnesses. And they still have no case.

It’s over. This trial should end tomorrow with President…",2020-01-30T22:10:22Z,business hours
3289,RT @realDonaldTrump: Low Ratings Fake News MSDNC (Comcast) &amp; @CNN are doing everything possible to make the Caronavirus look as bad as poss…,2020-02-26T18:55:53Z,business hours
3290,"96% Approval Rating in the Republican Party. Thank you! This must also mean that, most importantly, we are doing a good (great) job in the handling of the Pandemic.",2020-04-21T11:15:57Z,non-business hours
3291,"Thank you Byron. Many polls are much better than this. If it is the Fake News @washingtonpost, add 10 points! https://t.co/H5kBKNukT5",2020-03-27T14:29:04Z,business hours
3292,"RT @SteveScalise: While Dems obsess over impeachment, @realDonaldTrump is working for YOU!

– #USMCA signed
– Middle East peace plan announ…",2020-01-30T22:11:14Z,business hours
3293,We will never let the great U.S. Oil &amp; Gas Industry down. I have instructed the Secretary of Energy and Secretary of the Treasury to formulate a plan which will make funds available so that these very important companies and jobs will be secured long into the future!,2020-04-21T13:33:34Z,business hours
3294,"As usual with “this” General Motors, things just never seem to work out. They said they were going to give us 40,000 much needed Ventilators, “very quickly”. Now they are saying it will only be 6000, in late April, and they want top dollar. Always a mess with Mary B. Invoke “P”.",2020-03-27T15:16:07Z,business hours
