id,date_est,business_hours,cal_week,word
1719,2020-01-03T15:09:32Z,business hours,1,is
1719,2020-01-03T15:09:32Z,business hours,1,on
1719,2020-01-03T15:09:32Z,business hours,1,top
1719,2020-01-03T15:09:32Z,business hours,1,of
1719,2020-01-03T15:09:32Z,business hours,1,all
1719,2020-01-03T15:09:32Z,business hours,1,else
1719,2020-01-03T15:09:32Z,business hours,1,we
1719,2020-01-03T15:09:32Z,business hours,1,have
1719,2020-01-03T15:09:32Z,business hours,1,done
1719,2020-01-03T15:09:32Z,business hours,1,for
1719,2020-01-03T15:09:32Z,business hours,1,them
1719,2020-01-03T15:09:32Z,business hours,1,the
1719,2020-01-03T15:09:32Z,business hours,1,people
1719,2020-01-03T15:09:32Z,business hours,1,of
1719,2020-01-03T15:09:32Z,business hours,1,iraq
1719,2020-01-03T15:09:32Z,business hours,1,dont
1719,2020-01-03T15:09:32Z,business hours,1,want
1719,2020-01-03T15:09:32Z,business hours,1,to
1719,2020-01-03T15:09:32Z,business hours,1,be
1719,2020-01-03T15:09:32Z,business hours,1,dominated
1719,2020-01-03T15:09:32Z,business hours,1,controlled
1719,2020-01-03T15:09:32Z,business hours,1,by
1719,2020-01-03T15:09:32Z,business hours,1,iran
1719,2020-01-03T15:09:32Z,business hours,1,but
1719,2020-01-03T15:09:32Z,business hours,1,ultimately
1719,2020-01-03T15:09:32Z,business hours,1,that
1719,2020-01-03T15:09:32Z,business hours,1,is
1719,2020-01-03T15:09:32Z,business hours,1,their
1719,2020-01-03T15:09:32Z,business hours,1,choice
1719,2020-01-03T15:09:32Z,business hours,1,over
1719,2020-01-03T15:09:32Z,business hours,1,the
1719,2020-01-03T15:09:32Z,business hours,1,last
1719,2020-01-03T15:09:32Z,business hours,1,years
1719,2020-01-03T15:09:32Z,business hours,1,iran
1719,2020-01-03T15:09:32Z,business hours,1,has
1719,2020-01-03T15:09:32Z,business hours,1,gained
1719,2020-01-03T15:09:32Z,business hours,1,more
1720,2020-01-03T13:54:43Z,non-business hours,1,of
1720,2020-01-03T13:54:43Z,non-business hours,1,protesters
1720,2020-01-03T13:54:43Z,non-business hours,1,killed
1720,2020-01-03T13:54:43Z,non-business hours,1,in
1720,2020-01-03T13:54:43Z,non-business hours,1,iran
1720,2020-01-03T13:54:43Z,non-business hours,1,itself
1720,2020-01-03T13:54:43Z,non-business hours,1,while
1720,2020-01-03T13:54:43Z,non-business hours,1,iran
1720,2020-01-03T13:54:43Z,non-business hours,1,will
1720,2020-01-03T13:54:43Z,non-business hours,1,never
1720,2020-01-03T13:54:43Z,non-business hours,1,be
1720,2020-01-03T13:54:43Z,non-business hours,1,able
1720,2020-01-03T13:54:43Z,non-business hours,1,to
1720,2020-01-03T13:54:43Z,non-business hours,1,properly
1720,2020-01-03T13:54:43Z,non-business hours,1,admit
1720,2020-01-03T13:54:43Z,non-business hours,1,it
1720,2020-01-03T13:54:43Z,non-business hours,1,soleimani
1720,2020-01-03T13:54:43Z,non-business hours,1,was
1720,2020-01-03T13:54:43Z,non-business hours,1,both
1720,2020-01-03T13:54:43Z,non-business hours,1,hated
1720,2020-01-03T13:54:43Z,non-business hours,1,and
1720,2020-01-03T13:54:43Z,non-business hours,1,feared
1720,2020-01-03T13:54:43Z,non-business hours,1,within
1720,2020-01-03T13:54:43Z,non-business hours,1,the
1720,2020-01-03T13:54:43Z,non-business hours,1,country
1720,2020-01-03T13:54:43Z,non-business hours,1,they
1720,2020-01-03T13:54:43Z,non-business hours,1,are
1720,2020-01-03T13:54:43Z,non-business hours,1,not
1720,2020-01-03T13:54:43Z,non-business hours,1,nearly
1720,2020-01-03T13:54:43Z,non-business hours,1,as
1720,2020-01-03T13:54:43Z,non-business hours,1,saddened
1720,2020-01-03T13:54:43Z,non-business hours,1,as
1720,2020-01-03T13:54:43Z,non-business hours,1,the
1720,2020-01-03T13:54:43Z,non-business hours,1,leaders
1720,2020-01-03T13:54:43Z,non-business hours,1,will
1720,2020-01-03T13:54:43Z,non-business hours,1,let
1720,2020-01-03T13:54:43Z,non-business hours,1,the
1720,2020-01-03T13:54:43Z,non-business hours,1,outside
1720,2020-01-03T13:54:43Z,non-business hours,1,world
1720,2020-01-03T13:54:43Z,non-business hours,1,believe
1720,2020-01-03T13:54:43Z,non-business hours,1,he
1720,2020-01-03T13:54:43Z,non-business hours,1,should
1720,2020-01-03T13:54:43Z,non-business hours,1,have
1720,2020-01-03T13:54:43Z,non-business hours,1,been
1720,2020-01-03T13:54:43Z,non-business hours,1,taken
1720,2020-01-03T13:54:43Z,non-business hours,1,out
1720,2020-01-03T13:54:43Z,non-business hours,1,many
1720,2020-01-03T13:54:43Z,non-business hours,1,years
1720,2020-01-03T13:54:43Z,non-business hours,1,ago
1721,2020-04-08T23:34:27Z,business hours,15,absentee
1721,2020-04-08T23:34:27Z,business hours,15,ballots
1721,2020-04-08T23:34:27Z,business hours,15,are
1721,2020-04-08T23:34:27Z,business hours,15,a
1721,2020-04-08T23:34:27Z,business hours,15,great
1721,2020-04-08T23:34:27Z,business hours,15,way
1721,2020-04-08T23:34:27Z,business hours,15,to
1721,2020-04-08T23:34:27Z,business hours,15,vote
1721,2020-04-08T23:34:27Z,business hours,15,for
1721,2020-04-08T23:34:27Z,business hours,15,the
1721,2020-04-08T23:34:27Z,business hours,15,many
1721,2020-04-08T23:34:27Z,business hours,15,senior
1721,2020-04-08T23:34:27Z,business hours,15,citizens
1721,2020-04-08T23:34:27Z,business hours,15,military
1721,2020-04-08T23:34:27Z,business hours,15,and
1721,2020-04-08T23:34:27Z,business hours,15,others
1721,2020-04-08T23:34:27Z,business hours,15,who
1721,2020-04-08T23:34:27Z,business hours,15,cant
1721,2020-04-08T23:34:27Z,business hours,15,get
1721,2020-04-08T23:34:27Z,business hours,15,to
1721,2020-04-08T23:34:27Z,business hours,15,the
1721,2020-04-08T23:34:27Z,business hours,15,polls
1721,2020-04-08T23:34:27Z,business hours,15,on
1721,2020-04-08T23:34:27Z,business hours,15,election
1721,2020-04-08T23:34:27Z,business hours,15,day
1721,2020-04-08T23:34:27Z,business hours,15,these
1721,2020-04-08T23:34:27Z,business hours,15,ballots
1721,2020-04-08T23:34:27Z,business hours,15,are
1721,2020-04-08T23:34:27Z,business hours,15,very
1721,2020-04-08T23:34:27Z,business hours,15,different
1721,2020-04-08T23:34:27Z,business hours,15,from
1721,2020-04-08T23:34:27Z,business hours,15,mailin
1721,2020-04-08T23:34:27Z,business hours,15,voting
1721,2020-04-08T23:34:27Z,business hours,15,which
1721,2020-04-08T23:34:27Z,business hours,15,is
1721,2020-04-08T23:34:27Z,business hours,15,ripe
1721,2020-04-08T23:34:27Z,business hours,15,for
1721,2020-04-08T23:34:27Z,business hours,15,fraud
1721,2020-04-08T23:34:27Z,business hours,15,and
1721,2020-04-08T23:34:27Z,business hours,15,shouldnt
1721,2020-04-08T23:34:27Z,business hours,15,be
1721,2020-04-08T23:34:27Z,business hours,15,allowed
1722,2020-03-17T03:18:42Z,non-business hours,11,my
1722,2020-03-17T03:18:42Z,non-business hours,11,primary
1722,2020-03-17T03:18:42Z,non-business hours,11,goal
1722,2020-03-17T03:18:42Z,non-business hours,11,is
1722,2020-03-17T03:18:42Z,non-business hours,11,to
1722,2020-03-17T03:18:42Z,non-business hours,11,lessen
1722,2020-03-17T03:18:42Z,non-business hours,11,the
1722,2020-03-17T03:18:42Z,non-business hours,11,loss
1722,2020-03-17T03:18:42Z,non-business hours,11,of
1722,2020-03-17T03:18:42Z,non-business hours,11,life
1722,2020-03-17T03:18:42Z,non-business hours,11,our
1722,2020-03-17T03:18:42Z,non-business hours,11,economy
1722,2020-03-17T03:18:42Z,non-business hours,11,can
1722,2020-03-17T03:18:42Z,non-business hours,11,be
1722,2020-03-17T03:18:42Z,non-business hours,11,rebuilt
1722,2020-03-17T03:18:42Z,non-business hours,11,the
1722,2020-03-17T03:18:42Z,non-business hours,11,loss
1722,2020-03-17T03:18:42Z,non-business hours,11,of
1722,2020-03-17T03:18:42Z,non-business hours,11,life
1722,2020-03-17T03:18:42Z,non-business hours,11,is
1722,2020-03-17T03:18:42Z,non-business hours,11,permanent
1722,2020-03-17T03:18:42Z,non-business hours,11,i
1722,2020-03-17T03:18:42Z,non-business hours,11,appr
1723,2020-02-14T23:38:35Z,business hours,7,great
1723,2020-02-14T23:38:35Z,business hours,7,honor
1723,2020-02-14T23:38:35Z,business hours,7,i
1723,2020-02-14T23:38:35Z,business hours,7,think
1723,2020-02-14T23:38:35Z,business hours,7,mark
1723,2020-02-14T23:38:35Z,business hours,7,zuckerberg
1723,2020-02-14T23:38:35Z,business hours,7,recently
1723,2020-02-14T23:38:35Z,business hours,7,stated
1723,2020-02-14T23:38:35Z,business hours,7,that
1723,2020-02-14T23:38:35Z,business hours,7,donald
1723,2020-02-14T23:38:35Z,business hours,7,j
1723,2020-02-14T23:38:35Z,business hours,7,trump
1723,2020-02-14T23:38:35Z,business hours,7,is
1723,2020-02-14T23:38:35Z,business hours,7,number
1723,2020-02-14T23:38:35Z,business hours,7,on
1723,2020-02-14T23:38:35Z,business hours,7,facebook
1723,2020-02-14T23:38:35Z,business hours,7,number
1723,2020-02-14T23:38:35Z,business hours,7,is
1723,2020-02-14T23:38:35Z,business hours,7,prime
1723,2020-02-14T23:38:35Z,business hours,7,minister
1723,2020-02-14T23:38:35Z,business hours,7,modi
1723,2020-02-14T23:38:35Z,business hours,7,of
1723,2020-02-14T23:38:35Z,business hours,7,india
1723,2020-02-14T23:38:35Z,business hours,7,actually
1723,2020-02-14T23:38:35Z,business hours,7,i
1723,2020-02-14T23:38:35Z,business hours,7,am
1723,2020-02-14T23:38:35Z,business hours,7,going
1723,2020-02-14T23:38:35Z,business hours,7,to
1723,2020-02-14T23:38:35Z,business hours,7,india
1723,2020-02-14T23:38:35Z,business hours,7,in
1723,2020-02-14T23:38:35Z,business hours,7,two
1723,2020-02-14T23:38:35Z,business hours,7,weeks
1723,2020-02-14T23:38:35Z,business hours,7,looking
1723,2020-02-14T23:38:35Z,business hours,7,forward
1723,2020-02-14T23:38:35Z,business hours,7,to
1723,2020-02-14T23:38:35Z,business hours,7,it
1724,2020-01-23T14:42:40Z,business hours,4,jordan
1724,2020-01-23T14:42:40Z,business hours,4,american
1724,2020-01-23T14:42:40Z,business hours,4,people
1724,2020-01-23T14:42:40Z,business hours,4,see
1724,2020-01-23T14:42:40Z,business hours,4,right
1724,2020-01-23T14:42:40Z,business hours,4,through
1724,2020-01-23T14:42:40Z,business hours,4,adam
1724,2020-01-23T14:42:40Z,business hours,4,schiffs
1724,2020-01-23T14:42:40Z,business hours,4,lies
1725,2020-04-09T15:08:05Z,business hours,15,a
1725,2020-04-09T15:08:05Z,business hours,15,key
1725,2020-04-09T15:08:05Z,business hours,15,coronavirus
1725,2020-04-09T15:08:05Z,business hours,15,model
1725,2020-04-09T15:08:05Z,business hours,15,is
1725,2020-04-09T15:08:05Z,business hours,15,now
1725,2020-04-09T15:08:05Z,business hours,15,predicting
1725,2020-04-09T15:08:05Z,business hours,15,far
1725,2020-04-09T15:08:05Z,business hours,15,fewer
1725,2020-04-09T15:08:05Z,business hours,15,deaths
1725,2020-04-09T15:08:05Z,business hours,15,than
1725,2020-04-09T15:08:05Z,business hours,15,the
1725,2020-04-09T15:08:05Z,business hours,15,number
1725,2020-04-09T15:08:05Z,business hours,15,shown
1725,2020-04-09T15:08:05Z,business hours,15,in
1725,2020-04-09T15:08:05Z,business hours,15,earlier
1725,2020-04-09T15:08:05Z,business hours,15,models
1725,2020-04-09T15:08:05Z,business hours,15,thats
1725,2020-04-09T15:08:05Z,business hours,15,because
1725,2020-04-09T15:08:05Z,business hours,15,the
1725,2020-04-09T15:08:05Z,business hours,15,american
1725,2020-04-09T15:08:05Z,business hours,15,people
1725,2020-04-09T15:08:05Z,business hours,15,are
1725,2020-04-09T15:08:05Z,business hours,15,doing
1725,2020-04-09T15:08:05Z,business hours,15,a
1725,2020-04-09T15:08:05Z,business hours,15,great
1725,2020-04-09T15:08:05Z,business hours,15,job
1725,2020-04-09T15:08:05Z,business hours,15,social
1725,2020-04-09T15:08:05Z,business hours,15,distancing
1725,2020-04-09T15:08:05Z,business hours,15,etc
1725,2020-04-09T15:08:05Z,business hours,15,keep
1725,2020-04-09T15:08:05Z,business hours,15,going
1726,2020-03-17T03:20:06Z,non-business hours,11,i
1726,2020-03-17T03:20:06Z,non-business hours,11,look
1726,2020-03-17T03:20:06Z,non-business hours,11,forward
1726,2020-03-17T03:20:06Z,non-business hours,11,to
1726,2020-03-17T03:20:06Z,non-business hours,11,getting
1726,2020-03-17T03:20:06Z,non-business hours,11,back
1726,2020-03-17T03:20:06Z,non-business hours,11,to
1726,2020-03-17T03:20:06Z,non-business hours,11,work
1726,2020-03-17T03:20:06Z,non-business hours,11,with
1726,2020-03-17T03:20:06Z,non-business hours,11,my
1726,2020-03-17T03:20:06Z,non-business hours,11,senate
1726,2020-03-17T03:20:06Z,non-business hours,11,colleagues
1726,2020-03-17T03:20:06Z,non-business hours,11,and
1726,2020-03-17T03:20:06Z,non-business hours,11,president
1726,2020-03-17T03:20:06Z,non-business hours,11,trump
1726,2020-03-17T03:20:06Z,non-business hours,11,to
1726,2020-03-17T03:20:06Z,non-business hours,11,contain
1726,2020-03-17T03:20:06Z,non-business hours,11,this
1726,2020-03-17T03:20:06Z,non-business hours,11,virus
1726,2020-03-17T03:20:06Z,non-business hours,11,and
1726,2020-03-17T03:20:06Z,non-business hours,11,stabili
1727,2020-03-17T03:19:49Z,non-business hours,11,great
1727,2020-03-17T03:19:49Z,non-business hours,11,news
1727,2020-03-17T03:19:49Z,non-business hours,11,lindsey
1728,2020-01-23T16:15:29Z,business hours,4,this
1728,2020-01-23T16:15:29Z,business hours,4,is
1728,2020-01-23T16:15:29Z,business hours,4,all
1728,2020-01-23T16:15:29Z,business hours,4,about
1728,2020-01-23T16:15:29Z,business hours,4,undermining
1728,2020-01-23T16:15:29Z,business hours,4,the
1728,2020-01-23T16:15:29Z,business hours,4,next
1728,2020-01-23T16:15:29Z,business hours,4,election
1728,2020-01-23T16:15:29Z,business hours,4,liz
1728,2020-01-23T16:15:29Z,business hours,4,peek
1729,2020-01-15T02:43:27Z,non-business hours,3,god
1729,2020-01-15T02:43:27Z,non-business hours,3,bless
1729,2020-01-15T02:43:27Z,non-business hours,3,the
1729,2020-01-15T02:43:27Z,non-business hours,3,usa
1730,2020-01-15T02:36:27Z,non-business hours,3,thank
1730,2020-01-15T02:36:27Z,non-business hours,3,you
1730,2020-01-15T02:36:27Z,non-business hours,3,milwaukee
1730,2020-01-15T02:36:27Z,non-business hours,3,wisconsin
1730,2020-01-15T02:36:27Z,non-business hours,3,#kag
1730,2020-01-15T02:36:27Z,non-business hours,3,#maga
1731,2020-01-14T05:25:32Z,non-business hours,2,thank
1731,2020-01-14T05:25:32Z,non-business hours,2,you
1731,2020-01-14T05:25:32Z,non-business hours,2,to
1731,2020-01-14T05:25:32Z,non-business hours,2,rick
1731,2020-01-14T05:25:32Z,non-business hours,2,scott
1731,2020-01-14T05:25:32Z,non-business hours,2,this
1731,2020-01-14T05:25:32Z,non-business hours,2,impeachment
1731,2020-01-14T05:25:32Z,non-business hours,2,hoax
1731,2020-01-14T05:25:32Z,non-business hours,2,is
1731,2020-01-14T05:25:32Z,non-business hours,2,an
1731,2020-01-14T05:25:32Z,non-business hours,2,outrage
1732,2020-02-15T12:22:31Z,non-business hours,7,make
1732,2020-02-15T12:22:31Z,non-business hours,7,america
1732,2020-02-15T12:22:31Z,non-business hours,7,great
1732,2020-02-15T12:22:31Z,non-business hours,7,again
1732,2020-02-15T12:22:31Z,non-business hours,7,and
1732,2020-02-15T12:22:31Z,non-business hours,7,then
1732,2020-02-15T12:22:31Z,non-business hours,7,keep
1732,2020-02-15T12:22:31Z,non-business hours,7,america
1732,2020-02-15T12:22:31Z,non-business hours,7,great
1733,2020-04-09T15:51:56Z,business hours,15,on
1733,2020-04-09T15:51:56Z,business hours,15,national
1733,2020-04-09T15:51:56Z,business hours,15,former
1733,2020-04-09T15:51:56Z,business hours,15,prisoner
1733,2020-04-09T15:51:56Z,business hours,15,of
1733,2020-04-09T15:51:56Z,business hours,15,war
1733,2020-04-09T15:51:56Z,business hours,15,recognition
1733,2020-04-09T15:51:56Z,business hours,15,day
1733,2020-04-09T15:51:56Z,business hours,15,we
1733,2020-04-09T15:51:56Z,business hours,15,honor
1733,2020-04-09T15:51:56Z,business hours,15,the
1733,2020-04-09T15:51:56Z,business hours,15,more
1733,2020-04-09T15:51:56Z,business hours,15,than
1733,2020-04-09T15:51:56Z,business hours,15,american
1733,2020-04-09T15:51:56Z,business hours,15,warriors
1733,2020-04-09T15:51:56Z,business hours,15,captured
1733,2020-04-09T15:51:56Z,business hours,15,while
1733,2020-04-09T15:51:56Z,business hours,15,proting
1733,2020-04-09T15:51:56Z,business hours,15,our
1733,2020-04-09T15:51:56Z,business hours,15,way
1733,2020-04-09T15:51:56Z,business hours,15,of
1733,2020-04-09T15:51:56Z,business hours,15,life
1733,2020-04-09T15:51:56Z,business hours,15,we
1733,2020-04-09T15:51:56Z,business hours,15,pay
1733,2020-04-09T15:51:56Z,business hours,15,tribute
1733,2020-04-09T15:51:56Z,business hours,15,to
1733,2020-04-09T15:51:56Z,business hours,15,these
1733,2020-04-09T15:51:56Z,business hours,15,patriots
1733,2020-04-09T15:51:56Z,business hours,15,for
1733,2020-04-09T15:51:56Z,business hours,15,their
1733,2020-04-09T15:51:56Z,business hours,15,unwavering
1733,2020-04-09T15:51:56Z,business hours,15,and
1733,2020-04-09T15:51:56Z,business hours,15,unrelenting
1733,2020-04-09T15:51:56Z,business hours,15,spirit
1734,2020-03-17T03:27:51Z,non-business hours,11,the
1734,2020-03-17T03:27:51Z,non-business hours,11,times
1734,2020-03-17T03:27:51Z,non-business hours,11,is
1734,2020-03-17T03:27:51Z,non-business hours,11,a
1734,2020-03-17T03:27:51Z,non-business hours,11,disgrace
1734,2020-03-17T03:27:51Z,non-business hours,11,to
1734,2020-03-17T03:27:51Z,non-business hours,11,journalism
1735,2020-02-15T12:38:08Z,non-business hours,7,this
1735,2020-02-15T12:38:08Z,non-business hours,7,is
1735,2020-02-15T12:38:08Z,non-business hours,7,hilarious
1735,2020-02-15T12:38:08Z,non-business hours,7,mayor
1735,2020-02-15T12:38:08Z,non-business hours,7,of
1735,2020-02-15T12:38:08Z,non-business hours,7,georgetown
1735,2020-02-15T12:38:08Z,non-business hours,7,in
1735,2020-02-15T12:38:08Z,non-business hours,7,the
1735,2020-02-15T12:38:08Z,non-business hours,7,us
1735,2020-02-15T12:38:08Z,non-business hours,7,excused
1735,2020-02-15T12:38:08Z,non-business hours,7,himself
1735,2020-02-15T12:38:08Z,non-business hours,7,to
1735,2020-02-15T12:38:08Z,non-business hours,7,go
1735,2020-02-15T12:38:08Z,non-business hours,7,use
1735,2020-02-15T12:38:08Z,non-business hours,7,the
1735,2020-02-15T12:38:08Z,non-business hours,7,washroom
1735,2020-02-15T12:38:08Z,non-business hours,7,in
1735,2020-02-15T12:38:08Z,non-business hours,7,the
1735,2020-02-15T12:38:08Z,non-business hours,7,middle
1735,2020-02-15T12:38:08Z,non-business hours,7,of
1735,2020-02-15T12:38:08Z,non-business hours,7,a
1735,2020-02-15T12:38:08Z,non-business hours,7,meeting
1736,2020-04-09T18:39:20Z,business hours,15,great
1736,2020-04-09T18:39:20Z,business hours,15,news
1736,2020-04-09T18:39:20Z,business hours,15,prime
1736,2020-04-09T18:39:20Z,business hours,15,minister
1736,2020-04-09T18:39:20Z,business hours,15,boris
1736,2020-04-09T18:39:20Z,business hours,15,johnson
1736,2020-04-09T18:39:20Z,business hours,15,has
1736,2020-04-09T18:39:20Z,business hours,15,just
1736,2020-04-09T18:39:20Z,business hours,15,been
1736,2020-04-09T18:39:20Z,business hours,15,moved
1736,2020-04-09T18:39:20Z,business hours,15,out
1736,2020-04-09T18:39:20Z,business hours,15,of
1736,2020-04-09T18:39:20Z,business hours,15,intensive
1736,2020-04-09T18:39:20Z,business hours,15,care
1736,2020-04-09T18:39:20Z,business hours,15,get
1736,2020-04-09T18:39:20Z,business hours,15,well
1736,2020-04-09T18:39:20Z,business hours,15,boris
1737,2020-01-15T03:56:27Z,non-business hours,3,the
1737,2020-01-15T03:56:27Z,non-business hours,3,debate
1737,2020-01-15T03:56:27Z,non-business hours,3,showed
1737,2020-01-15T03:56:27Z,non-business hours,3,one
1737,2020-01-15T03:56:27Z,non-business hours,3,thing
1737,2020-01-15T03:56:27Z,non-business hours,3,obvious
1737,2020-01-15T03:56:27Z,non-business hours,3,the
1737,2020-01-15T03:56:27Z,non-business hours,3,democrats
1737,2020-01-15T03:56:27Z,non-business hours,3,only
1737,2020-01-15T03:56:27Z,non-business hours,3,hope
1737,2020-01-15T03:56:27Z,non-business hours,3,to
1737,2020-01-15T03:56:27Z,non-business hours,3,beat
1737,2020-01-15T03:56:27Z,non-business hours,3,is
1737,2020-01-15T03:56:27Z,non-business hours,3,to
1737,2020-01-15T03:56:27Z,non-business hours,3,impeach
1737,2020-01-15T03:56:27Z,non-business hours,3,him
1737,2020-01-15T03:56:27Z,non-business hours,3,a
1737,2020-01-15T03:56:27Z,non-business hours,3,chasm
1737,2020-01-15T03:56:27Z,non-business hours,3,is
1737,2020-01-15T03:56:27Z,non-business hours,3,grow
1738,2020-01-15T03:18:03Z,non-business hours,3,former
1738,2020-01-15T03:18:03Z,non-business hours,3,national
1738,2020-01-15T03:18:03Z,non-business hours,3,security
1738,2020-01-15T03:18:03Z,non-business hours,3,adviser
1738,2020-01-15T03:18:03Z,non-business hours,3,for
1738,2020-01-15T03:18:03Z,non-business hours,3,president
1738,2020-01-15T03:18:03Z,non-business hours,3,obama
1738,2020-01-15T03:18:03Z,non-business hours,3,said
1738,2020-01-15T03:18:03Z,non-business hours,3,president
1738,2020-01-15T03:18:03Z,non-business hours,3,trump
1738,2020-01-15T03:18:03Z,non-business hours,3,was
1738,2020-01-15T03:18:03Z,non-business hours,3,absolutely
1738,2020-01-15T03:18:03Z,non-business hours,3,correct
1738,2020-01-15T03:18:03Z,non-business hours,3,in
1738,2020-01-15T03:18:03Z,non-business hours,3,taking
1738,2020-01-15T03:18:03Z,non-business hours,3,out
1738,2020-01-15T03:18:03Z,non-business hours,3,terroristist
1738,2020-01-15T03:18:03Z,non-business hours,3,leader
1738,2020-01-15T03:18:03Z,non-business hours,3,soleimani
1738,2020-01-15T03:18:03Z,non-business hours,3,thank
1738,2020-01-15T03:18:03Z,non-business hours,3,you
1738,2020-01-15T03:18:03Z,non-business hours,3,general
1738,2020-01-15T03:18:03Z,non-business hours,3,jones
1739,2020-01-23T18:18:06Z,business hours,4,the
1739,2020-01-23T18:18:06Z,business hours,4,democrats
1739,2020-01-23T18:18:06Z,business hours,4,dont
1739,2020-01-23T18:18:06Z,business hours,4,want
1739,2020-01-23T18:18:06Z,business hours,4,a
1739,2020-01-23T18:18:06Z,business hours,4,witness
1739,2020-01-23T18:18:06Z,business hours,4,trade
1739,2020-01-23T18:18:06Z,business hours,4,because
1739,2020-01-23T18:18:06Z,business hours,4,shifty
1739,2020-01-23T18:18:06Z,business hours,4,schiff
1739,2020-01-23T18:18:06Z,business hours,4,the
1739,2020-01-23T18:18:06Z,business hours,4,bidens
1739,2020-01-23T18:18:06Z,business hours,4,the
1739,2020-01-23T18:18:06Z,business hours,4,fake
1739,2020-01-23T18:18:06Z,business hours,4,whistleblower
1739,2020-01-23T18:18:06Z,business hours,4,his
1739,2020-01-23T18:18:06Z,business hours,4,lawyer
1739,2020-01-23T18:18:06Z,business hours,4,the
1739,2020-01-23T18:18:06Z,business hours,4,second
1739,2020-01-23T18:18:06Z,business hours,4,whistleblower
1739,2020-01-23T18:18:06Z,business hours,4,who
1739,2020-01-23T18:18:06Z,business hours,4,vanished
1739,2020-01-23T18:18:06Z,business hours,4,after
1739,2020-01-23T18:18:06Z,business hours,4,i
1739,2020-01-23T18:18:06Z,business hours,4,released
1739,2020-01-23T18:18:06Z,business hours,4,the
1739,2020-01-23T18:18:06Z,business hours,4,transcripts
1739,2020-01-23T18:18:06Z,business hours,4,the
1739,2020-01-23T18:18:06Z,business hours,4,socalled
1739,2020-01-23T18:18:06Z,business hours,4,informer
1739,2020-01-23T18:18:06Z,business hours,4,many
1739,2020-01-23T18:18:06Z,business hours,4,other
1739,2020-01-23T18:18:06Z,business hours,4,democrat
1739,2020-01-23T18:18:06Z,business hours,4,disasters
1739,2020-01-23T18:18:06Z,business hours,4,would
1739,2020-01-23T18:18:06Z,business hours,4,be
1739,2020-01-23T18:18:06Z,business hours,4,a
1739,2020-01-23T18:18:06Z,business hours,4,big
1739,2020-01-23T18:18:06Z,business hours,4,problem
1739,2020-01-23T18:18:06Z,business hours,4,for
1739,2020-01-23T18:18:06Z,business hours,4,them
1740,2020-03-17T03:31:33Z,non-business hours,11,team
1740,2020-03-17T03:31:33Z,non-business hours,11,mueller
1740,2020-03-17T03:31:33Z,non-business hours,11,🤦🏼‍♂️🤦🏼‍♂️🤦🏼‍♂️🤦🏼‍♂️🤦🏼‍♂️🤦🏼‍♂️👇🏻👇🏻
1741,2020-01-23T19:30:13Z,business hours,4,the
1741,2020-01-23T19:30:13Z,business hours,4,united
1741,2020-01-23T19:30:13Z,business hours,4,states
1741,2020-01-23T19:30:13Z,business hours,4,looks
1741,2020-01-23T19:30:13Z,business hours,4,forward
1741,2020-01-23T19:30:13Z,business hours,4,to
1741,2020-01-23T19:30:13Z,business hours,4,welcoming
1741,2020-01-23T19:30:13Z,business hours,4,prime
1741,2020-01-23T19:30:13Z,business hours,4,minister
1741,2020-01-23T19:30:13Z,business hours,4,blue
1741,2020-01-23T19:30:13Z,business hours,4,white
1741,2020-01-23T19:30:13Z,business hours,4,chairman
1741,2020-01-23T19:30:13Z,business hours,4,to
1741,2020-01-23T19:30:13Z,business hours,4,the
1741,2020-01-23T19:30:13Z,business hours,4,next
1741,2020-01-23T19:30:13Z,business hours,4,week
1741,2020-01-23T19:30:13Z,business hours,4,reports
1741,2020-01-23T19:30:13Z,business hours,4,about
1741,2020-01-23T19:30:13Z,business hours,4,details
1741,2020-01-23T19:30:13Z,business hours,4,and
1741,2020-01-23T19:30:13Z,business hours,4,timing
1741,2020-01-23T19:30:13Z,business hours,4,of
1741,2020-01-23T19:30:13Z,business hours,4,our
1741,2020-01-23T19:30:13Z,business hours,4,closelyheld
1741,2020-01-23T19:30:13Z,business hours,4,peace
1741,2020-01-23T19:30:13Z,business hours,4,plan
1741,2020-01-23T19:30:13Z,business hours,4,are
1741,2020-01-23T19:30:13Z,business hours,4,purely
1741,2020-01-23T19:30:13Z,business hours,4,speculative
1742,2020-02-15T13:04:23Z,non-business hours,7,biggest
1742,2020-02-15T13:04:23Z,non-business hours,7,test
1742,2020-02-15T13:04:23Z,non-business hours,7,of
1742,2020-02-15T13:04:23Z,non-business hours,7,his
1742,2020-02-15T13:04:23Z,non-business hours,7,presidency
1742,2020-02-15T13:04:23Z,non-business hours,7,emboldened
1742,2020-02-15T13:04:23Z,non-business hours,7,ready
1742,2020-02-15T13:04:23Z,non-business hours,7,to
1742,2020-02-15T13:04:23Z,non-business hours,7,claim
1742,2020-02-15T13:04:23Z,non-business hours,7,exoneration
1742,2020-02-15T13:04:23Z,non-business hours,7,and
1742,2020-02-15T13:04:23Z,non-business hours,7,take
1742,2020-02-15T13:04:23Z,non-business hours,7,his
1742,2020-02-15T13:04:23Z,non-business hours,7,case
1742,2020-02-15T13:04:23Z,non-business hours,7,of
1742,2020-02-15T13:04:23Z,non-business hours,7,grievance
1742,2020-02-15T13:04:23Z,non-business hours,7,persecution
